"","Date","high","low","open","close"
"799",2018-10-31 06:00:00,6311.55,6298.01,6309.76,6305.86
"800",2018-10-31 07:00:00,6308.18,6297.26,6305.78,6298.31
"801",2018-10-31 08:00:00,6303.67,6291.69,6298.31,6303.54
"802",2018-10-31 09:00:00,6304.11,6294.09,6303.78,6299.74
"803",2018-10-31 10:00:00,6310.32,6295.42,6299.74,6310.32
"804",2018-10-31 11:00:00,6312.04,6297.92,6310.45,6303.58
"805",2018-10-31 12:00:00,6312.64,6300.33,6303.58,6301
"806",2018-10-31 13:00:00,6309.04,6292.93,6301,6292.99
"807",2018-10-31 14:00:00,6299.53,6256.42,6292.99,6256.42
"808",2018-10-31 15:00:00,6391.25,6241.49,6254.95,6363.44
"809",2018-10-31 16:00:00,6365.54,6335.49,6363.44,6347.48
"810",2018-10-31 17:00:00,6350.56,6331.6,6347.58,6332.71
"811",2018-10-31 18:00:00,6343.71,6330.08,6332.71,6340.92
"812",2018-10-31 19:00:00,6345.26,6333.92,6340.89,6343.21
"813",2018-10-31 20:00:00,6346.83,6336.72,6343.43,6345.23
"814",2018-10-31 21:00:00,6345.51,6337,6345.51,6341.22
"815",2018-10-31 22:00:00,6354.37,6340.96,6341.6,6350.04
"816",2018-10-31 23:00:00,6351.69,6334.4,6350.07,6342.61
"817",2018-11-01 00:00:00,6347.77,6332.54,6342.81,6344.64
"818",2018-11-01 01:00:00,6345.53,6336.01,6344.64,6338.18
"819",2018-11-01 02:00:00,6341.94,6331.05,6338.18,6341.94
"820",2018-11-01 03:00:00,6342.21,6329.99,6341.94,6332.24
"821",2018-11-01 04:00:00,6342.97,6322.6,6332.24,6342.76
"822",2018-11-01 05:00:00,6344.93,6335.13,6342.76,6335.14
"823",2018-11-01 06:00:00,6348.87,6332.99,6335.84,6347.56
"824",2018-11-01 07:00:00,6355.76,6336.95,6347.52,6355.15
"825",2018-11-01 08:00:00,6355.52,6336.86,6355.15,6342.34
"826",2018-11-01 09:00:00,6349.43,6338.26,6342.34,6345.05
"827",2018-11-01 10:00:00,6347.81,6338.07,6345.05,6343.99
"828",2018-11-01 11:00:00,6349.81,6335.74,6343.99,6347.72
"829",2018-11-01 12:00:00,6348.03,6332.34,6347.39,6341.23
"830",2018-11-01 13:00:00,6344.91,6333.56,6341.23,6337.98
"831",2018-11-01 14:00:00,6343.75,6337.05,6338.39,6339.65
"832",2018-11-01 15:00:00,6350.46,6334.1,6341.01,6342.38
"833",2018-11-01 16:00:00,6347,6336.5,6342.38,6342.78
"834",2018-11-01 17:00:00,6348.9,6339.25,6342.78,6344.66
"835",2018-11-01 18:00:00,6355.87,6344.33,6344.67,6349.56
"836",2018-11-01 19:00:00,6369.84,6347.88,6348.88,6360.82
"837",2018-11-01 20:00:00,6380.02,6359.18,6360.45,6378.83
"838",2018-11-01 21:00:00,6402.59,6375.73,6379.09,6388.02
"839",2018-11-01 22:00:00,6392.78,6373.72,6388.02,6379.51
"840",2018-11-01 23:00:00,6386.94,6376.73,6379.51,6381.3
"841",2018-11-02 00:00:00,6419.28,6380.51,6381.3,6419.28
"842",2018-11-02 01:00:00,6420.93,6411.05,6419.28,6412.09
"843",2018-11-02 02:00:00,6416.64,6389.26,6411.83,6393.04
"844",2018-11-02 03:00:00,6403.45,6387.04,6393.05,6402.64
"845",2018-11-02 04:00:00,6406.41,6396.32,6402.64,6401.15
"846",2018-11-02 05:00:00,6401.99,6395.19,6401.15,6397.49
"847",2018-11-02 06:00:00,6399.52,6394.79,6397.49,6397.48
"848",2018-11-02 07:00:00,6397.5,6381.62,6397.47,6392.73
"849",2018-11-02 08:00:00,6393.05,6376.38,6392.73,6380.14
"850",2018-11-02 09:00:00,6386.41,6371.57,6380.14,6374.73
"851",2018-11-02 10:00:00,6382.09,6372.54,6374.73,6379.78
"852",2018-11-02 11:00:00,6394.12,6378.46,6379.78,6392.88
"853",2018-11-02 12:00:00,6395.43,6384.78,6392.88,6387.95
"854",2018-11-02 13:00:00,6408.74,6387.63,6387.95,6399.49
"855",2018-11-02 14:00:00,6411.83,6398.02,6399.72,6411.02
"856",2018-11-02 15:00:00,6416.1,6394.56,6411.02,6398.85
"857",2018-11-02 16:00:00,6403.19,6390.56,6399.13,6393.23
"858",2018-11-02 17:00:00,6401.32,6390.15,6393.23,6392.53
"859",2018-11-02 18:00:00,6398.68,6391.82,6392.66,6395.37
"860",2018-11-02 19:00:00,6401.86,6391.74,6395.9,6400.57
"861",2018-11-02 20:00:00,6401.28,6393.88,6400.57,6398.26
"862",2018-11-02 21:00:00,6402.22,6396.43,6398.59,6400.74
"863",2018-11-02 22:00:00,6401.18,6385.95,6400.83,6392.76
"864",2018-11-02 23:00:00,6397.08,6390.39,6392.76,6394.66
"865",2018-11-03 00:00:00,6398.09,6391.08,6394.65,6393.55
"866",2018-11-03 01:00:00,6394.53,6384.08,6394.16,6391.66
"867",2018-11-03 02:00:00,6393.54,6381.24,6391.94,6388.42
"868",2018-11-03 03:00:00,6389.78,6377.87,6388.42,6382.7
"869",2018-11-03 04:00:00,6386.58,6377.77,6383.11,6382.08
"870",2018-11-03 05:00:00,6383.3,6375.64,6382.17,6380.33
"871",2018-11-03 06:00:00,6384.79,6376.56,6380.59,6382.99
"872",2018-11-03 07:00:00,6387.01,6373.38,6382.86,6380.75
"873",2018-11-03 08:00:00,6386.07,6378.29,6380.75,6385.55
"874",2018-11-03 09:00:00,6387.04,6342.06,6385.48,6362.29
"875",2018-11-03 10:00:00,6365.32,6353.62,6362.29,6365.2
"876",2018-11-03 11:00:00,6367.25,6353.33,6365.2,6356.26
"877",2018-11-03 12:00:00,6366.76,6354.66,6356.26,6355.37
"878",2018-11-03 13:00:00,6363.22,6336.96,6355.37,6350.43
"879",2018-11-03 14:00:00,6358.11,6349.93,6350.43,6352.22
"880",2018-11-03 15:00:00,6361.04,6352.19,6352.22,6359.61
"881",2018-11-03 16:00:00,6362.32,6354.66,6359.85,6359.9
"882",2018-11-03 17:00:00,6362.78,6357.34,6359.9,6360.96
"883",2018-11-03 18:00:00,6366.37,6359.53,6360.97,6362.15
"884",2018-11-03 19:00:00,6367.39,6359.29,6362.15,6365.06
"885",2018-11-03 20:00:00,6378.01,6363.83,6365.03,6376.52
"886",2018-11-03 21:00:00,6379.48,6369.49,6376.81,6374.63
"887",2018-11-03 22:00:00,6381.3,6371.54,6374.54,6375.29
"888",2018-11-03 23:00:00,6380.91,6371.27,6375.55,6376.32
"889",2018-11-04 00:00:00,6377.09,6351.92,6376.55,6365.97
"890",2018-11-04 01:00:00,6367.42,6363.62,6365.97,6365.89
"891",2018-11-04 02:00:00,6369.75,6363.62,6365.74,6369.08
"892",2018-11-04 03:00:00,6369.31,6362.85,6369.08,6365.15
"893",2018-11-04 04:00:00,6367.46,6359.04,6365.15,6363.27
"894",2018-11-04 05:00:00,6365.4,6358.58,6363.27,6362.5
"895",2018-11-04 06:00:00,6392.59,6362.49,6362.5,6383.99
"896",2018-11-04 07:00:00,6386.21,6380.04,6384.08,6385.21
"897",2018-11-04 08:00:00,6398.29,6383.27,6385.21,6395.06
"898",2018-11-04 09:00:00,6396.93,6375.59,6395.06,6381.29
"899",2018-11-04 10:00:00,6384.85,6379.23,6381.29,6384.75
"900",2018-11-04 11:00:00,6391.65,6383.31,6384.75,6383.31
"901",2018-11-04 12:00:00,6393.19,6379.97,6383.39,6389.9
"902",2018-11-04 13:00:00,6397.45,6383.62,6389.98,6395.75
"903",2018-11-04 14:00:00,6397.71,6381.45,6395.45,6389.67
"904",2018-11-04 15:00:00,6486.47,6387,6390.08,6468.6
"905",2018-11-04 16:00:00,6468.96,6435.59,6468.81,6442.58
"906",2018-11-04 17:00:00,6457.44,6433.77,6442.58,6447.77
"907",2018-11-04 18:00:00,6498.16,6447.72,6447.77,6476.63
"908",2018-11-04 19:00:00,6487.22,6457.73,6476.63,6461.51
"909",2018-11-04 20:00:00,6468.99,6451.55,6461.81,6451.97
"910",2018-11-04 21:00:00,6461.52,6449.38,6451.96,6454.07
"911",2018-11-04 22:00:00,6456.01,6446.66,6454.26,6447.68
"912",2018-11-04 23:00:00,6467.05,6446.7,6447.68,6467.05
"913",2018-11-05 00:00:00,6473.5,6458.89,6467.05,6472.36
"914",2018-11-05 01:00:00,6475.8,6452.56,6472.36,6454.22
"915",2018-11-05 02:00:00,6455.79,6448.43,6454.22,6453.82
"916",2018-11-05 03:00:00,6456.12,6447.18,6453.82,6447.18
"917",2018-11-05 04:00:00,6448.95,6441.73,6447.18,6445.32
"918",2018-11-05 05:00:00,6450.76,6441.23,6445.32,6445.77
"919",2018-11-05 06:00:00,6455.89,6444.2,6445.77,6452.65
"920",2018-11-05 07:00:00,6452.7,6446.06,6452.65,6447.06
"921",2018-11-05 08:00:00,6447.14,6420.85,6447.09,6425.1
"922",2018-11-05 09:00:00,6435.85,6421.22,6425.15,6432.22
"923",2018-11-05 10:00:00,6437.56,6425.32,6432.16,6435.19
"924",2018-11-05 11:00:00,6437.57,6427.55,6435.19,6434.31
"925",2018-11-05 12:00:00,6438.36,6425.83,6434.52,6435.52
"926",2018-11-05 13:00:00,6458.38,6432.5,6435.52,6446.5
"927",2018-11-05 14:00:00,6452.19,6439.3,6446.51,6439.3
"928",2018-11-05 15:00:00,6450.43,6436.73,6439.3,6441.97
"929",2018-11-05 16:00:00,6445.29,6434.2,6442.71,6441.47
"930",2018-11-05 17:00:00,6441.69,6419.46,6441.45,6423.09
"931",2018-11-05 18:00:00,6427.69,6406.69,6423.09,6408.8
"932",2018-11-05 19:00:00,6420.49,6406.8,6408.28,6416.87
"933",2018-11-05 20:00:00,6433.82,6414.12,6416.87,6429.54
"934",2018-11-05 21:00:00,6435.21,6427.84,6429.54,6432.1
"935",2018-11-05 22:00:00,6435.37,6421.15,6432.1,6432.78
"936",2018-11-05 23:00:00,6435.14,6428.58,6432.78,6433.74
"937",2018-11-06 00:00:00,6441.4,6433.53,6433.53,6437.7
"938",2018-11-06 01:00:00,6439.25,6432.54,6437.7,6433.25
"939",2018-11-06 02:00:00,6440.09,6429.56,6433.33,6432.91
"940",2018-11-06 03:00:00,6433.71,6412.56,6433.02,6419.55
"941",2018-11-06 04:00:00,6430.17,6418.74,6419.73,6427.01
"942",2018-11-06 05:00:00,6432.12,6423.73,6427.01,6425.59
"943",2018-11-06 06:00:00,6428.43,6416.95,6425.61,6427.47
"944",2018-11-06 07:00:00,6428.11,6419.82,6427.48,6423.35
"945",2018-11-06 08:00:00,6448.04,6418.9,6423.35,6430.1
"946",2018-11-06 09:00:00,6456.36,6427.9,6430.1,6455.57
"947",2018-11-06 10:00:00,6473.14,6432.65,6455.62,6437.42
"948",2018-11-06 11:00:00,6438,6419.09,6437.66,6421.91
"949",2018-11-06 12:00:00,6442.09,6421.74,6421.91,6434.8
"950",2018-11-06 13:00:00,6446.27,6432.38,6435.01,6436.9
"951",2018-11-06 14:00:00,6446.75,6434.84,6436.9,6440.42
"952",2018-11-06 15:00:00,6462.92,6437.27,6440.64,6455.15
"953",2018-11-06 16:00:00,6455.36,6440.32,6455.15,6447.52
"954",2018-11-06 17:00:00,6453.52,6447.21,6447.52,6449.23
"955",2018-11-06 18:00:00,6455.63,6448.74,6449.23,6451.8
"956",2018-11-06 19:00:00,6452.04,6441.38,6451.8,6441.59
"957",2018-11-06 20:00:00,6448.71,6441.35,6441.59,6447.98
"958",2018-11-06 21:00:00,6449.44,6445.48,6447.98,6448.94
"959",2018-11-06 22:00:00,6473.27,6448.42,6448.94,6468.24
"960",2018-11-06 23:00:00,6482.81,6464.65,6468.24,6479.72
"961",2018-11-07 00:00:00,6562.71,6476.59,6479.72,6527.3
"962",2018-11-07 01:00:00,6557.37,6526.45,6527.3,6556.71
"963",2018-11-07 02:00:00,6562.79,6545.14,6556.71,6545.21
"964",2018-11-07 03:00:00,6552.92,6533.06,6545.21,6537.02
"965",2018-11-07 04:00:00,6540.63,6524.56,6537.02,6526.92
"966",2018-11-07 05:00:00,6536.74,6526.68,6526.92,6532.36
"967",2018-11-07 06:00:00,6535.44,6527.57,6532.18,6533.71
"968",2018-11-07 07:00:00,6544.29,6524.3,6533.71,6524.67
"969",2018-11-07 08:00:00,6559.57,6523.71,6524.9,6541.66
"970",2018-11-07 09:00:00,6554.64,6534.46,6541.66,6541.08
"971",2018-11-07 10:00:00,6542.89,6528.96,6541.22,6534.35
"972",2018-11-07 11:00:00,6538.26,6523.42,6534.59,6531.03
"973",2018-11-07 12:00:00,6535.9,6525.7,6531.64,6526.78
"974",2018-11-07 13:00:00,6540.49,6524.23,6526.78,6538.29
"975",2018-11-07 14:00:00,6546.48,6518.43,6538.29,6526.79
"976",2018-11-07 15:00:00,6526.08,6511.94,6525.18,6520.37
"977",2018-11-07 16:00:00,6530.35,6518.92,6520.37,6527.97
"978",2018-11-07 17:00:00,6543.21,6527.16,6527.97,6536.03
"979",2018-11-07 18:00:00,6544.45,6534.85,6536.03,6538.01
"980",2018-11-07 19:00:00,6540.93,6533.88,6538.01,6534.89
"981",2018-11-07 20:00:00,6537.31,6531.54,6534.89,6533.65
"982",2018-11-07 21:00:00,6533.9,6524.06,6533.65,6531.42
"983",2018-11-07 22:00:00,6531.66,6525.63,6531.42,6529.03
"984",2018-11-07 23:00:00,6529.94,6526.02,6529.03,6529.68
"985",2018-11-08 00:00:00,6542.42,6530.9,6530.94,6535.26
"986",2018-11-08 01:00:00,6535.59,6521.76,6535.26,6522.4
"987",2018-11-08 02:00:00,6526.58,6480.16,6522.4,6488
"988",2018-11-08 03:00:00,6491.14,6474.98,6488,6476.18
"989",2018-11-08 04:00:00,6490.5,6473,6476.42,6489.36
"990",2018-11-08 05:00:00,6489.74,6481.4,6489.5,6482.3
"991",2018-11-08 06:00:00,6489.12,6481.1,6482.3,6489.07
"992",2018-11-08 07:00:00,6492.23,6487.15,6489.07,6490.52
"993",2018-11-08 08:00:00,6498.98,6484.55,6490.52,6488.42
"994",2018-11-08 09:00:00,6493.06,6482.49,6488.42,6491.93
"995",2018-11-08 10:00:00,6499.11,6487.49,6491.95,6494.69
"996",2018-11-08 11:00:00,6506.1,6492.47,6494.69,6492.52
"997",2018-11-08 12:00:00,6508.08,6492,6492.52,6507.77
"998",2018-11-08 13:00:00,6520.83,6502.9,6507.76,6516.01
"999",2018-11-08 14:00:00,6523.39,6508.33,6516.45,6518.85
"1000",2018-11-08 15:00:00,6520.44,6497.58,6518.85,6497.58
"1001",2018-11-08 16:00:00,6498.12,6438.27,6497.58,6463.93
"1002",2018-11-08 17:00:00,6465.57,6443.51,6463.93,6458.94
"1003",2018-11-08 18:00:00,6466.38,6451.5,6458.94,6455
"1004",2018-11-08 19:00:00,6458.21,6448.43,6454.77,6457.56
"1005",2018-11-08 20:00:00,6471.21,6456.83,6457.69,6461.02
"1006",2018-11-08 21:00:00,6470.73,6456.34,6461.01,6461.39
"1007",2018-11-08 22:00:00,6468.73,6447.81,6462.22,6447.83
"1008",2018-11-08 23:00:00,6450.25,6442.03,6447.83,6446.06
"1009",2018-11-09 00:00:00,6452.6,6445.37,6446.06,6451.23
"1010",2018-11-09 01:00:00,6451.96,6446.91,6451.23,6448.73
"1011",2018-11-09 02:00:00,6450.88,6436.5,6448.73,6437.1
"1012",2018-11-09 03:00:00,6448.36,6436.69,6437.1,6446.17
"1013",2018-11-09 04:00:00,6449.9,6442.5,6446.17,6447.58
"1014",2018-11-09 05:00:00,6450.27,6442.76,6447.58,6447.64
"1015",2018-11-09 06:00:00,6452.8,6445.58,6447.75,6451.2
"1016",2018-11-09 07:00:00,6453.25,6442.04,6451.3,6451.21
"1017",2018-11-09 08:00:00,6457.97,6441.66,6451.21,6448.16
"1018",2018-11-09 09:00:00,6448.51,6375.77,6448.16,6399.61
"1019",2018-11-09 10:00:00,6401.77,6389.74,6399.61,6399.34
"1020",2018-11-09 11:00:00,6407.12,6393.37,6398.69,6394.91
"1021",2018-11-09 12:00:00,6405.89,6394.81,6394.91,6403.25
"1022",2018-11-09 13:00:00,6403.92,6369.85,6403.25,6394.13
"1023",2018-11-09 14:00:00,6401.19,6358.82,6394.13,6381.74
"1024",2018-11-09 15:00:00,6392.89,6378.63,6381.74,6390.82
"1025",2018-11-09 16:00:00,6396.34,6387.95,6390.82,6394.28
"1026",2018-11-09 17:00:00,6395.31,6391.28,6394.54,6395.03
"1027",2018-11-09 18:00:00,6395.64,6383.44,6395.31,6383.47
"1028",2018-11-09 19:00:00,6391.52,6374.59,6383.47,6390.44
"1029",2018-11-09 20:00:00,6391.58,6383.78,6390.44,6387.02
"1030",2018-11-09 21:00:00,6387.02,6352.45,6387.02,6374.14
"1031",2018-11-09 22:00:00,6380.24,6369.31,6374.14,6377.55
"1032",2018-11-09 23:00:00,6381.65,6375.55,6377.55,6377.99
"1033",2018-11-10 00:00:00,6387.76,6376.17,6377.99,6386.88
"1034",2018-11-10 01:00:00,6390.26,6384.04,6386.88,6389.21
"1035",2018-11-10 02:00:00,6400.04,6389.24,6389.56,6391.06
"1036",2018-11-10 03:00:00,6392.79,6387.75,6391.06,6390.79
"1037",2018-11-10 04:00:00,6407.8,6389.5,6391.26,6406.86
"1038",2018-11-10 05:00:00,6406.86,6398.4,6406.86,6405.8
"1039",2018-11-10 06:00:00,6411.49,6389.83,6405.8,6390.65
"1040",2018-11-10 07:00:00,6409.06,6388.65,6390.65,6402.28
"1041",2018-11-10 08:00:00,6409.86,6396.27,6402.49,6396.3
"1042",2018-11-10 09:00:00,6406.71,6392.02,6396.3,6405.12
"1043",2018-11-10 10:00:00,6405.84,6384.14,6405.12,6388.98
"1044",2018-11-10 11:00:00,6401.43,6386.57,6388.98,6400.12
"1045",2018-11-10 12:00:00,6410.18,6395.72,6400.12,6409.68
"1046",2018-11-10 13:00:00,6416.54,6403.78,6409.68,6408.91
"1047",2018-11-10 14:00:00,6414.12,6394.06,6409.28,6406.8
"1048",2018-11-10 15:00:00,6410.92,6402.06,6406.14,6407.58
"1049",2018-11-10 16:00:00,6417.7,6406.39,6407.33,6409.43
"1050",2018-11-10 17:00:00,6419.92,6402.71,6409.43,6412.92
"1051",2018-11-10 18:00:00,6416.65,6406.96,6412.92,6408.58
"1052",2018-11-10 19:00:00,6410.81,6405.03,6408.64,6408.8
"1053",2018-11-10 20:00:00,6412.84,6405.94,6409.31,6412.83
"1054",2018-11-10 21:00:00,6416.26,6410.13,6413.99,6411.67
"1055",2018-11-10 22:00:00,6413.24,6406.38,6412.62,6411.35
"1056",2018-11-10 23:00:00,6413.56,6390.8,6411.35,6396.37
"1057",2018-11-11 00:00:00,6404.65,6394.36,6396.39,6404.65
"1058",2018-11-11 01:00:00,6408.65,6398.08,6404.65,6408.5
"1059",2018-11-11 02:00:00,6408.83,6398.58,6408.5,6401.63
"1060",2018-11-11 03:00:00,6402.57,6387.26,6401.63,6392.57
"1061",2018-11-11 04:00:00,6403.64,6391.62,6392.57,6402.6
"1062",2018-11-11 05:00:00,6403.42,6394.83,6402.6,6396.09
"1063",2018-11-11 06:00:00,6407.18,6393.35,6396.09,6406.97
"1064",2018-11-11 07:00:00,6408.91,6400.01,6406.97,6407.43
"1065",2018-11-11 08:00:00,6411.73,6399.54,6407.43,6404.54
"1066",2018-11-11 09:00:00,6404.71,6395.83,6404.54,6396.08
"1067",2018-11-11 10:00:00,6396.88,6383.29,6396.08,6393.29
"1068",2018-11-11 11:00:00,6396.8,6385.67,6393.07,6386.65
"1069",2018-11-11 12:00:00,6394.55,6384.29,6386.65,6385.27
"1070",2018-11-11 13:00:00,6394.55,6375.06,6385.27,6378.18
"1071",2018-11-11 14:00:00,6388.91,6377.41,6378.18,6385.75
"1072",2018-11-11 15:00:00,6386.48,6326.38,6385.75,6354.06
"1073",2018-11-11 16:00:00,6359.79,6341.56,6354.42,6352.72
"1074",2018-11-11 17:00:00,6367.39,6350.39,6352.72,6364.39
"1075",2018-11-11 18:00:00,6372.8,6361.75,6364.39,6370.32
"1076",2018-11-11 19:00:00,6388.29,6370.95,6370.95,6378.18
"1077",2018-11-11 20:00:00,6382.78,6376.63,6378.18,6381.02
"1078",2018-11-11 21:00:00,6386.37,6371.71,6381.02,6371.82
"1079",2018-11-11 22:00:00,6374.52,6363.37,6371.58,6366.37
"1080",2018-11-11 23:00:00,6414.18,6364.57,6366.37,6408.18
"1081",2018-11-12 00:00:00,6435.41,6407.9,6408.18,6419.93
"1082",2018-11-12 01:00:00,6423.22,6409.35,6419.88,6416.06
"1083",2018-11-12 02:00:00,6430.73,6413.11,6416.06,6430.31
"1084",2018-11-12 03:00:00,6431.25,6409,6430.31,6409.61
"1085",2018-11-12 04:00:00,6417.47,6408.86,6409.61,6414.55
"1086",2018-11-12 05:00:00,6417.03,6409.85,6414.55,6415.3
"1087",2018-11-12 06:00:00,6417.23,6400.27,6415.3,6404.6
"1088",2018-11-12 07:00:00,6408.45,6401.34,6404.6,6403.81
"1089",2018-11-12 08:00:00,6414.22,6391.38,6403.81,6412.74
"1090",2018-11-12 09:00:00,6414.51,6404.95,6412.74,6412.37
"1091",2018-11-12 10:00:00,6415.58,6393.29,6412.37,6408.64
"1092",2018-11-12 11:00:00,6409.99,6397.68,6408.64,6402.44
"1093",2018-11-12 12:00:00,6411.35,6401.29,6402.44,6410.2
"1094",2018-11-12 13:00:00,6416.92,6407.12,6410.06,6416.89
"1095",2018-11-12 14:00:00,6425.87,6416.96,6417.46,6417.92
"1096",2018-11-12 15:00:00,6419.95,6393.31,6418.69,6405.99
"1097",2018-11-12 16:00:00,6409.29,6392,6406.46,6399.44
"1098",2018-11-12 17:00:00,6399.94,6382.51,6399.77,6387.06
"1099",2018-11-12 18:00:00,6392.6,6378.31,6387.06,6380.85
"1100",2018-11-12 19:00:00,6389.15,6371.99,6380.98,6386.39
"1101",2018-11-12 20:00:00,6391.39,6382.7,6386.71,6383.38
"1102",2018-11-12 21:00:00,6389.28,6364.37,6383.62,6364.77
"1103",2018-11-12 22:00:00,6374.58,6350.87,6364.77,6373.44
"1104",2018-11-12 23:00:00,6380.3,6363.83,6372.95,6375.08
"1105",2018-11-13 00:00:00,6381.17,6360.71,6375.08,6371.18
"1106",2018-11-13 01:00:00,6373.56,6339.56,6371.18,6347.49
"1107",2018-11-13 02:00:00,6358.49,6315.58,6347.49,6354.54
"1108",2018-11-13 03:00:00,6379.82,6353.15,6354.54,6359.35
"1109",2018-11-13 04:00:00,6377.46,6359.01,6359.35,6366.3
"1110",2018-11-13 05:00:00,6369.28,6361.46,6366.3,6366.54
"1111",2018-11-13 06:00:00,6374.8,6364.57,6366.54,6365.81
"1112",2018-11-13 07:00:00,6368.12,6350.36,6365.85,6367.12
"1113",2018-11-13 08:00:00,6372.18,6338.77,6367.12,6345.29
"1114",2018-11-13 09:00:00,6354.26,6339.04,6345.96,6350.09
"1115",2018-11-13 10:00:00,6356.44,6347.58,6350.48,6351.79
"1116",2018-11-13 11:00:00,6366.99,6347.15,6352.14,6353.93
"1117",2018-11-13 12:00:00,6364.22,6353.02,6353.93,6359.9
"1118",2018-11-13 13:00:00,6370.51,6348.93,6360.42,6356.7
"1119",2018-11-13 14:00:00,6360.3,6344.39,6356.7,6349.21
"1120",2018-11-13 15:00:00,6363.94,6345.33,6349.7,6356.17
"1121",2018-11-13 16:00:00,6385.55,6353.45,6356.17,6384.52
"1122",2018-11-13 17:00:00,6388.48,6370.28,6384.52,6376.85
"1123",2018-11-13 18:00:00,6389.43,6343.1,6376.85,6347.36
"1124",2018-11-13 19:00:00,6364.74,6345.53,6347.36,6353.6
"1125",2018-11-13 20:00:00,6377.92,6351.74,6353.6,6377.57
"1126",2018-11-13 21:00:00,6377.57,6356.94,6377.57,6357.66
"1127",2018-11-13 22:00:00,6364.72,6353.67,6357.97,6356.28
"1128",2018-11-13 23:00:00,6356.05,6335.3,6355.91,6339.17
"1129",2018-11-14 00:00:00,6342.5,6322.34,6339.17,6341.88
"1130",2018-11-14 01:00:00,6346.64,6336.19,6341.88,6346.49
"1131",2018-11-14 02:00:00,6346.49,6334.27,6346.49,6340.36
"1132",2018-11-14 03:00:00,6351.39,6332.63,6340.36,6343.08
"1133",2018-11-14 04:00:00,6355.91,6342.24,6343.08,6355.21
"1134",2018-11-14 05:00:00,6369.25,6348.8,6355.52,6367.35
"1135",2018-11-14 06:00:00,6375.7,6366.77,6367.96,6369.03
"1136",2018-11-14 07:00:00,6370,6358.63,6369.04,6358.75
"1137",2018-11-14 08:00:00,6364.75,6351.17,6358.75,6358.19
"1138",2018-11-14 09:00:00,6358.32,6311.45,6358.32,6322.84
"1139",2018-11-14 10:00:00,6331.11,6246.6,6322.84,6273.3
"1140",2018-11-14 11:00:00,6287.33,6252.56,6273.3,6285.58
"1141",2018-11-14 12:00:00,6300.87,6273.51,6285.61,6278.24
"1142",2018-11-14 13:00:00,6281,6265.76,6278.24,6278.03
"1143",2018-11-14 14:00:00,6279.11,6222.23,6278.03,6237.97
"1144",2018-11-14 15:00:00,6238.96,6124.62,6237.97,6143.45
"1145",2018-11-14 16:00:00,6174.39,5718.5,6143.45,5837.42
"1146",2018-11-14 17:00:00,5852.94,5692.79,5837.42,5817.63
"1147",2018-11-14 18:00:00,5846.16,5695.67,5817.66,5707.28
"1148",2018-11-14 19:00:00,5748.1,5534.46,5707.28,5672.23
"1149",2018-11-14 20:00:00,5674.97,5469.93,5672.23,5569.51
"1150",2018-11-14 21:00:00,5735.44,5533.46,5569.51,5678.15
"1151",2018-11-14 22:00:00,5679.02,5620.04,5678.73,5640.22
"1152",2018-11-14 23:00:00,5746.58,5635.98,5640.22,5741.47
"1153",2018-11-15 00:00:00,5767.06,5696.94,5740.51,5712.05
"1154",2018-11-15 01:00:00,5728.97,5689.16,5712.05,5700.99
"1155",2018-11-15 02:00:00,5701.21,5586.41,5700.99,5623.98
"1156",2018-11-15 03:00:00,5660.75,5617.91,5623.98,5643.46
"1157",2018-11-15 04:00:00,5642.82,5548.09,5642.82,5620.37
"1158",2018-11-15 05:00:00,5642.65,5599.39,5620.37,5637.98
"1159",2018-11-15 06:00:00,5643.47,5580.8,5637.98,5614.05
"1160",2018-11-15 07:00:00,5664.45,5613.36,5614.04,5651.78
"1161",2018-11-15 08:00:00,5671.44,5611.27,5651.78,5616.59
"1162",2018-11-15 09:00:00,5653.04,5614.41,5616.72,5647.86
"1163",2018-11-15 10:00:00,5652.59,5444.27,5648.68,5483.49
"1164",2018-11-15 11:00:00,5524.86,5444.51,5483.41,5487.74
"1165",2018-11-15 12:00:00,5540.25,5466.43,5487.62,5481.8
"1166",2018-11-15 13:00:00,5503.6,5466.12,5481.8,5487.73
"1167",2018-11-15 14:00:00,5487.53,5300.97,5487.53,5302.85
"1168",2018-11-15 15:00:00,5597.76,5300.75,5302.85,5557.76
"1169",2018-11-15 16:00:00,5602.34,5454.8,5557.76,5558.46
"1170",2018-11-15 17:00:00,5634.3,5541.7,5558.46,5573.76
"1171",2018-11-15 18:00:00,5598.76,5540.96,5573.76,5582.18
"1172",2018-11-15 19:00:00,5616.7,5557.03,5582.18,5605.49
"1173",2018-11-15 20:00:00,5609.84,5548.33,5605.49,5549.61
"1174",2018-11-15 21:00:00,5550.16,5493.27,5549.61,5543.61
"1175",2018-11-15 22:00:00,5595,5525.81,5544.08,5561.46
"1176",2018-11-15 23:00:00,5653.81,5557.31,5561.6,5647.5
"1177",2018-11-16 00:00:00,5676.54,5605.42,5647.5,5610.89
"1178",2018-11-16 01:00:00,5619.01,5586.82,5610.89,5599.29
"1179",2018-11-16 02:00:00,5627.88,5594.77,5599.23,5621.65
"1180",2018-11-16 03:00:00,5648.43,5619.51,5621.65,5633.62
"1181",2018-11-16 04:00:00,5635.35,5604.73,5634.04,5606.25
"1182",2018-11-16 05:00:00,5616.63,5591.97,5606.25,5592.84
